age,marital,housing,loan,duration,campaign,pdays,previous,education_numeric,P_i,is_primary,is_secondary,is_tertiary
46,1,1,0,139,2,-1,0,1,0.02003994342758404,1,0,0
37,1,1,0,566,7,-1,0,2,0.06397698293199482,0,1,0
31,2,0,0,257,1,128,3,2,0.2539055600266671,0,1,0
30,2,0,0,60,4,-1,0,2,0.053612066321673695,0,1,0
43,1,0,0,45,1,-1,0,2,0.06128357211687301,0,1,0
43,2,0,1,90,4,114,4,3,0.08210180031943946,0,0,1
24,2,0,0,98,1,92,1,3,0.156665267421613,0,0,1
50,1,1,0,599,2,-1,0,2,0.1409534627719014,0,1,0
40,1,0,0,133,3,5,2,3,0.10718202960740746,0,0,1
30,1,1,0,416,4,-1,0,2,0.0503026258957,0,1,0
27,2,0,0,147,4,-1,0,3,0.09340673789286026,0,0,1
60,0,1,0,95,2,-1,0,2,0.020729779044222775,0,1,0
50,1,1,0,141,1,-1,0,3,0.045973825072485555,0,0,1
46,2,0,0,40,2,-1,0,3,0.08720041450283432,0,0,1
29,2,1,0,231,1,181,2,3,0.11884922670446006,0,0,1
48,1,0,0,448,1,-1,0,3,0.31543534148140934,0,0,1
33,1,1,0,18,4,-1,0,1,0.008502942717302644,1,0,0
54,1,1,1,554,1,-1,0,3,0.11691087484155385,0,0,1
57,1,0,0,107,2,-1,0,2,0.0729552341049776,0,1,0
30,1,1,1,323,2,-1,0,1,0.01934255123014845,1,0,0
38,1,0,0,77,18,-1,0,3,0.01017729504539651,0,0,1
83,0,0,0,181,1,-1,0,1,0.08925744439738349,1,0,0
34,1,1,0,297,4,-1,0,1,0.025919504656154984,1,0,0
35,1,1,0,72,4,-1,0,3,0.02792398840410172,0,0,1
36,2,1,0,459,3,-1,0,3,0.1256742885896721,0,0,1
31,0,1,0,150,1,-1,0,2,0.02107510023626712,0,1,0
39,0,0,0,208,1,-1,0,3,0.1220598145642724,0,0,1
56,1,1,0,156,1,305,6,2,0.13637186863490663,0,1,0
53,1,1,0,69,1,-1,0,3,0.037003797231597454,0,0,1
53,2,1,0,1044,5,-1,0,2,0.43654711493262466,0,1,0
34,1,1,0,195,2,357,2,2,0.09421789643933126,0,1,0
48,1,1,0,45,1,-1,0,2,0.022470230805219038,0,1,0
26,2,1,0,174,2,-1,0,2,0.034561903530905484,0,1,0
35,0,0,0,20,5,-1,0,2,0.028353326373679107,0,1,0
54,1,1,0,268,1,331,1,2,0.1388039417423799,0,1,0
27,2,0,0,503,1,-1,0,2,0.3164484831989509,0,1,0
28,1,1,0,16,6,351,1,2,0.028678980260500607,0,1,0
76,1,0,0,283,2,-1,0,2,0.16854858414417,0,1,0
30,2,1,0,75,1,-1,0,2,0.025226287094655006,0,1,0
60,1,0,0,122,1,-1,0,2,0.10306379896931506,0,1,0
44,2,0,0,258,18,-1,0,1,0.01711202770826792,1,0,0
44,1,1,1,88,2,83,2,3,0.026371990495955643,0,0,1
33,2,1,1,242,3,-1,0,2,0.022577454614720736,0,1,0
30,2,0,0,108,2,-1,0,2,0.08888730409092119,0,1,0
57,1,1,0,71,2,-1,0,2,0.026060588673913754,0,1,0
32,1,1,0,226,2,-1,0,2,0.03368535811085095,0,1,0
41,1,1,0,142,3,-1,0,2,0.0219909223065345,0,1,0
57,1,0,0,142,2,-1,0,3,0.11677021303294803,0,0,1
35,1,1,0,181,1,-1,0,2,0.033892185631992575,0,1,0
24,2,0,0,263,1,90,1,2,0.20655763749163894,0,1,0
28,2,0,0,267,1,-1,0,3,0.1986563714792611,0,0,1
30,2,1,0,404,6,340,1,2,0.1358217811882806,0,1,0
44,0,0,0,43,2,-1,0,2,0.04974765376880938,0,1,0
31,2,1,0,68,1,-1,0,3,0.0356527818447007,0,0,1
58,1,1,0,128,1,-1,0,2,0.03587182644859756,0,1,0
61,2,0,0,324,1,-1,0,2,0.22646971769816474,0,1,0
59,0,1,0,75,1,-1,0,3,0.031571244184567984,0,0,1
41,1,1,0,285,1,-1,0,2,0.05343806196396898,0,1,0
32,1,1,0,302,3,-1,0,3,0.052529101451171935,0,0,1
26,2,1,0,245,1,-1,0,3,0.0836019611324075,0,0,1
43,0,0,0,106,4,-1,0,2,0.04479432886872556,0,1,0
47,0,1,0,128,1,-1,0,3,0.03236859242088319,0,0,1
84,0,0,0,113,5,97,3,1,0.07123059721514467,1,0,0
37,2,1,0,212,1,-1,0,3,0.06170111213794955,0,0,1
52,1,1,0,135,2,-1,0,2,0.03010266070082953,0,1,0
32,1,0,1,460,3,-1,0,3,0.16472499320833597,0,0,1
50,1,0,0,184,1,-1,0,1,0.07940163348584864,1,0,0
36,1,1,0,44,3,-1,0,2,0.014603161065776858,0,1,0
33,1,0,0,512,4,-1,0,3,0.2677599565758533,0,0,1
33,2,0,0,342,4,-1,0,2,0.10594585614724551,0,1,0
43,1,1,0,172,2,-1,0,2,0.027924995533843987,0,1,0
35,2,0,0,623,2,-1,0,2,0.3827137198640704,0,1,0
35,1,0,1,44,9,-1,0,3,0.015309661354024987,0,0,1
34,2,1,1,346,1,-1,0,2,0.039596218765276275,0,1,0
26,2,0,1,165,5,-1,0,3,0.04687233124333576,0,0,1
33,0,1,0,208,1,344,2,2,0.08968338816639486,0,1,0
29,1,0,0,6,1,-1,0,2,0.04743878124558383,0,1,0
59,1,0,0,98,1,154,6,1,0.14399049436259734,1,0,0
38,1,1,0,13,2,-1,0,2,0.015154902481427894,0,1,0
48,2,0,0,114,4,-1,0,2,0.06897612877563745,0,1,0
32,1,0,0,175,2,-1,0,3,0.11495151522274281,0,0,1
34,2,0,0,472,3,-1,0,3,0.2962988290928186,0,0,1
31,0,1,0,164,1,-1,0,3,0.0313373231508844,0,0,1
26,2,0,0,89,1,-1,0,2,0.08366047929558679,0,1,0
38,2,1,0,1710,2,286,1,3,0.9820122751797455,0,0,1
38,1,0,0,152,5,-1,0,2,0.05224095506649588,0,1,0
49,1,0,1,70,1,-1,0,2,0.041661649149653285,0,1,0
59,1,0,0,273,2,-1,0,2,0.135651644641145,0,1,0
33,2,0,0,79,2,-1,0,3,0.09418748628534478,0,0,1
58,1,0,0,68,2,-1,0,3,0.11309028388265145,0,0,1
56,1,0,0,86,1,-1,0,2,0.08486751759255508,0,1,0
32,1,0,0,303,3,-1,0,2,0.1238724146299654,0,1,0
32,2,1,1,346,1,234,3,2,0.10377555995673624,0,1,0
38,2,1,0,193,1,-1,0,2,0.04529108429447902,0,1,0
45,1,0,0,639,2,-1,0,3,0.46563958702541963,0,0,1
53,1,0,0,71,1,-1,0,1,0.05336405535511004,1,0,0
34,2,0,1,555,1,-1,0,3,0.29488475120617136,0,0,1
60,1,0,0,96,2,-1,0,2,0.07995682174782848,0,1,0
35,1,1,0,611,1,270,4,2,0.35081336427385273,0,1,0
34,1,0,0,746,4,-1,0,1,0.32617285696276405,1,0,0
34,1,1,0,114,4,364,22,2,0.2245338361696703,0,1,0
40,1,1,0,107,4,-1,0,2,0.018738673843301763,0,1,0
37,1,1,0,55,10,-1,0,3,0.008167567437962068,0,0,1
31,2,1,1,125,1,-1,0,2,0.016914054862685903,0,1,0
46,0,0,0,281,1,-1,0,2,0.13574490064147604,0,1,0
42,2,1,0,215,1,99,1,2,0.07742843165373342,0,1,0
32,2,0,0,85,4,-1,0,3,0.07455373477958468,0,0,1
39,1,0,0,80,6,-1,0,3,0.04979840116559522,0,0,1
60,1,1,1,214,1,-1,0,2,0.026758720120149727,0,1,0
30,1,0,0,73,2,-1,0,2,0.05893771100328823,0,1,0
58,0,0,0,133,1,-1,0,2,0.08223993781341753,0,1,0
28,1,1,1,764,5,-1,0,2,0.08941220820168637,0,1,0
47,1,0,0,247,2,-1,0,2,0.1107534050435063,0,1,0
47,1,0,0,68,2,-1,0,1,0.05029268619612632,1,0,0
40,2,1,0,112,3,-1,0,2,0.02426804745616537,0,1,0
31,1,1,0,114,1,183,3,1,0.041090267088043864,1,0,0
39,2,0,0,220,1,-1,0,2,0.14602278534496124,0,1,0
50,2,0,0,51,1,-1,0,1,0.06464084644980575,1,0,0
50,1,1,1,344,1,-1,0,2,0.03529101783028508,0,1,0
51,1,0,1,109,1,-1,0,2,0.04557785115245434,0,1,0
34,1,0,0,26,5,-1,0,3,0.055370792520470474,0,0,1
34,2,0,0,170,3,-1,0,3,0.12203289996986397,0,0,1
43,1,1,0,190,3,-1,0,3,0.040570541953036464,0,0,1
60,1,1,0,187,1,-1,0,3,0.07180880814648037,0,0,1
32,2,0,0,686,5,-1,0,3,0.4251312871692968,0,0,1
25,2,1,0,203,2,-1,0,2,0.03702352701105348,0,1,0
30,2,1,0,116,2,-1,0,2,0.026143343162866886,0,1,0
33,1,1,0,398,3,-1,0,2,0.05199079922843767,0,1,0
30,2,0,0,1407,1,-1,0,2,0.9360820840807509,0,1,0
32,1,1,0,189,1,170,1,2,0.05540929302246829,0,1,0
56,1,0,0,156,1,-1,0,3,0.13719638688927033,0,0,1
35,1,1,0,46,1,-1,0,3,0.02710826059181839,0,0,1
31,2,0,0,366,4,-1,0,2,0.15823545828581506,0,1,0
49,1,1,0,50,3,-1,0,3,0.023175959416406437,0,0,1
46,1,1,0,272,1,-1,0,1,0.03656615234668561,1,0,0
29,2,1,0,643,1,-1,0,2,0.1976964734706423,0,1,0
40,1,1,1,297,2,-1,0,2,0.02409055898467613,0,1,0
45,1,1,0,29,1,-1,0,2,0.0192499942513519,0,1,0
58,1,0,0,5,1,-1,0,1,0.046205691760111314,1,0,0
42,2,1,0,590,8,-1,0,1,0.05880782357849856,1,0,0
41,1,1,0,127,3,-1,0,1,0.015181484731703616,1,0,0
34,0,0,1,190,1,-1,0,3,0.059221514899826584,0,0,1
31,2,0,0,252,1,184,3,2,0.2990879215522081,0,1,0
30,2,0,0,75,2,-1,0,2,0.07747283894577005,0,1,0
34,0,0,1,445,1,-1,0,2,0.11105674208850763,0,1,0
24,1,1,0,212,2,-1,0,2,0.03324571122390811,0,1,0
52,1,0,0,121,1,-1,0,3,0.11973755570014101,0,0,1
30,1,0,0,1133,3,101,1,3,0.8733162286467134,0,0,1
56,1,0,0,324,7,-1,0,1,0.06825061690607384,1,0,0
26,2,0,0,1165,1,-1,0,1,0.804028185463226,1,0,0
37,1,0,0,12,14,-1,0,2,0.010482987631289898,0,1,0
54,1,1,0,71,4,-1,0,2,0.016791609979444417,0,1,0
50,1,1,0,371,1,-1,0,2,0.07342810814757021,0,1,0
30,1,0,1,95,2,-1,0,2,0.032448260244756374,0,1,0
59,1,0,0,198,1,180,2,2,0.24376339976269068,0,1,0
35,0,1,0,296,1,-1,0,1,0.030134670301178827,1,0,0
39,1,1,1,147,4,-1,0,2,0.01422802267487697,0,1,0
25,2,0,0,130,1,-1,0,2,0.09616534984692866,0,1,0
31,1,1,0,316,3,99,9,3,0.14536728130609514,0,0,1
31,1,1,0,559,3,-1,0,1,0.07126348972665357,1,0,0
61,1,1,0,190,2,-1,0,3,0.04704486568138037,0,0,1
35,1,1,0,134,1,-1,0,2,0.028771521997622004,0,1,0
36,2,1,0,168,1,-1,0,1,0.027417995213894927,1,0,0
54,2,1,0,205,1,-1,0,2,0.05139383841876561,0,1,0
32,2,1,0,245,1,149,2,3,0.13076695063484212,0,0,1
35,2,0,0,375,8,-1,0,2,0.1008359955389735,0,1,0
41,1,1,0,286,1,-1,0,3,0.06786419634828747,0,0,1
24,1,1,0,154,4,-1,0,2,0.01780202319143183,0,1,0
59,1,0,0,184,1,-1,0,1,0.08317443496437549,1,0,0
37,1,1,0,511,1,-1,0,2,0.11267567635276979,0,1,0
32,2,1,1,67,1,-1,0,3,0.020376014299924736,0,0,1
39,1,1,0,144,5,248,2,2,0.043644826620340686,0,1,0
33,1,1,0,92,2,325,4,1,0.051989997027150334,1,0,0
50,1,1,0,212,3,-1,0,2,0.03130636897454868,0,1,0
30,1,1,1,7,6,-1,0,1,0.003245172825557306,1,0,0
30,1,1,0,360,2,-1,0,1,0.04068631984400389,1,0,0
32,1,1,1,188,1,-1,0,3,0.026078766384927923,0,0,1
44,1,0,0,318,2,-1,0,2,0.16738610543410845,0,1,0
34,1,0,1,136,2,-1,0,2,0.03718477661008632,0,1,0
34,2,0,0,224,1,-1,0,2,0.1290929741234499,0,1,0
35,2,1,0,554,3,-1,0,3,0.15142061013776428,0,0,1
33,1,1,0,135,1,364,2,2,0.09371629787549118,0,1,0
61,1,0,0,113,1,-1,0,1,0.07052263866226693,1,0,0
52,1,0,1,175,1,-1,0,3,0.0853814045357831,0,0,1
31,2,0,0,231,1,94,3,3,0.2700530073951255,0,0,1
33,0,1,0,73,2,-1,0,2,0.014723957626320845,0,1,0
29,2,1,0,233,1,-1,0,3,0.06540806894024336,0,0,1
31,1,1,0,96,3,-1,0,3,0.024291034162508843,0,0,1
32,1,0,0,93,1,-1,0,1,0.05651295542591577,1,0,0
37,1,1,0,136,1,105,2,2,0.04845665829357322,0,1,0
52,2,0,0,131,2,-1,0,1,0.07224093415314499,1,0,0
58,1,1,0,573,1,-1,0,1,0.11642924653890598,1,0,0
34,1,1,0,80,3,-1,0,1,0.012775996616775618,1,0,0
30,1,0,0,316,2,-1,0,3,0.189781208707892,0,0,1
59,1,1,0,232,1,-1,0,2,0.04691152658739568,0,1,0
30,2,1,0,862,11,-1,0,2,0.13136421654631852,0,1,0
28,2,0,0,17,1,-1,0,3,0.08322899599203926,0,0,1
41,0,0,0,163,1,200,1,1,0.12095178566158273,1,0,0
33,2,0,1,193,1,176,8,3,0.2618196893491862,0,0,1
58,1,1,1,136,2,-1,0,2,0.015268742215387307,0,1,0
44,1,1,0,76,14,-1,0,3,0.00610664549325852,0,0,1
35,1,1,1,147,1,-1,0,2,0.014722770504474063,0,1,0
27,2,1,0,45,4,-1,0,2,0.01660085853021956,0,1,0
44,1,1,0,676,1,-1,0,3,0.2590800672374938,0,0,1
32,1,1,0,386,3,-1,0,2,0.050194696630156216,0,1,0
31,2,1,0,460,2,345,2,2,0.276023822217116,0,1,0
32,1,1,0,330,2,-1,0,1,0.037290006979695124,1,0,0
45,0,0,0,181,2,-1,0,2,0.07936261889149819,0,1,0
70,1,0,0,122,1,-1,0,2,0.11237203526479358,0,1,0
60,0,0,0,441,5,-1,0,2,0.14595542700209188,0,1,0
46,1,0,0,181,2,-1,0,2,0.08930041888009269,0,1,0
31,2,0,0,420,1,-1,0,2,0.23816351601843744,0,1,0
61,1,0,0,218,2,91,3,2,0.1823997705781384,0,1,0
30,1,0,0,73,1,-1,0,3,0.08893901734106756,0,0,1
47,1,0,0,921,4,-1,0,2,0.5981629464409639,0,1,0
48,1,0,0,181,1,-1,0,2,0.11438814779108958,0,1,0
32,1,0,0,222,1,-1,0,2,0.11231142344709233,0,1,0
41,2,0,0,128,2,186,3,3,0.24010780035279475,0,0,1
30,1,1,0,401,1,336,2,3,0.19081646879587483,0,0,1
52,1,1,1,89,4,-1,0,2,0.010075223201185033,0,1,0
32,2,1,0,317,1,363,2,2,0.20412110268105899,0,1,0
29,1,1,0,180,2,-1,0,2,0.0269552801455832,0,1,0
46,1,0,0,225,3,-1,0,2,0.09856353695363079,0,1,0
66,1,0,0,288,6,181,3,1,0.14915109725998646,1,0,0
30,2,1,0,1329,2,-1,0,1,0.6897220295389809,1,0,0
49,1,1,0,123,5,-1,0,2,0.017080642005338004,0,1,0
55,1,1,1,285,1,-1,0,2,0.03166139647115802,0,1,0
51,1,1,0,184,3,-1,0,1,0.020352518564914813,1,0,0
29,2,0,1,1097,3,-1,0,2,0.6453470771873289,0,1,0
48,1,1,0,683,2,-1,0,3,0.24548042294176128,0,0,1
38,1,0,0,98,5,-1,0,3,0.05539939804891988,0,0,1
40,1,0,0,29,8,-1,0,2,0.022693495789082477,0,1,0
53,1,0,0,88,2,-1,0,3,0.10419227763208685,0,0,1
51,1,1,0,177,1,-1,0,2,0.036625852664972675,0,1,0
37,1,0,0,160,1,-1,0,2,0.08966348942330771,0,1,0
52,1,1,0,129,2,-1,0,1,0.02162578293117512,1,0,0
49,1,0,0,77,8,-1,0,2,0.0407385464492156,0,1,0
35,1,1,0,1777,1,-1,0,2,0.9506688883351133,0,1,0
52,1,0,0,224,2,170,3,1,0.1654529011551813,1,0,0
63,1,0,0,373,2,-1,0,2,0.2038243115249859,0,1,0
40,2,1,0,214,1,-1,0,2,0.04603219310538334,0,1,0
39,2,0,0,28,1,-1,0,2,0.0656220651311142,0,1,0
47,0,1,0,150,1,174,1,2,0.04483028505216123,0,1,0
36,2,1,1,793,1,-1,0,2,0.21350428346762196,0,1,0
31,1,1,0,44,7,-1,0,2,0.008218007388372583,0,1,0
24,2,1,0,109,2,-1,0,3,0.03250292978398558,0,0,1
29,1,1,0,113,2,-1,0,3,0.030667604015956598,0,0,1
36,1,1,0,151,1,253,1,2,0.06113635447635859,0,1,0
41,2,1,0,103,1,-1,0,2,0.02892120705892539,0,1,0
46,1,0,0,263,5,-1,0,1,0.07347210939261085,1,0,0
22,2,1,1,336,2,-1,0,2,0.030007772939603994,0,1,0
35,2,1,0,127,2,-1,0,3,0.037341058819483915,0,0,1
49,1,1,1,43,2,-1,0,2,0.01021979976154254,0,1,0
55,2,0,1,91,1,99,10,2,0.16212738623161752,0,1,0
49,1,1,1,70,1,-1,0,2,0.013516516991190218,0,1,0
52,1,1,0,101,2,-1,0,2,0.02614847977769603,0,1,0
30,2,1,0,1516,2,-1,0,2,0.8847672738392915,0,1,0
41,1,1,1,61,4,-1,0,2,0.008617412876938483,0,1,0
36,2,0,1,36,1,-1,0,3,0.054668421529045164,0,0,1
32,2,1,0,362,1,271,1,3,0.22773617072988936,0,0,1
36,1,1,0,164,2,-1,0,3,0.037272865751675606,0,0,1
58,1,0,0,52,1,-1,0,2,0.07314438293718746,0,1,0
32,2,1,0,86,3,-1,0,3,0.028882159861413945,0,0,1
41,1,1,1,520,2,319,1,3,0.20579856697283477,0,0,1
57,1,0,0,61,1,-1,0,2,0.0741096917928088,0,1,0
39,1,1,0,77,1,-1,0,1,0.017365556058785522,1,0,0
50,0,0,0,716,2,-1,0,2,0.42582279499139364,0,1,0
42,1,0,0,148,3,-1,0,2,0.06964975390882047,0,1,0
31,1,1,0,364,1,-1,0,2,0.06832023121758256,0,1,0
56,1,0,0,84,1,-1,0,1,0.059269135784985154,1,0,0
52,1,0,0,258,5,-1,0,1,0.06869592991639896,1,0,0
37,2,1,1,153,1,-1,0,2,0.0189623640284546,0,1,0
55,1,1,0,285,1,-1,0,1,0.045176686587865125,1,0,0
40,1,1,0,247,1,241,3,2,0.10671173451409545,0,1,0
45,1,1,0,81,4,-1,0,1,0.011620429827462371,1,0,0
27,1,1,0,1106,1,-1,0,2,0.539028647683877,0,1,0
41,1,1,0,37,1,-1,0,3,0.02584774888271453,0,0,1
44,1,0,0,630,7,-1,0,3,0.28796165582996996,0,0,1
57,1,0,1,261,12,-1,0,1,0.015524972171750587,1,0,0
72,1,0,0,189,3,-1,0,2,0.09895111254279353,0,1,0
46,1,1,0,29,3,-1,0,2,0.015032970244016189,0,1,0
38,1,1,0,210,1,92,3,2,0.05905170113822311,0,1,0
31,2,0,1,194,1,-1,0,2,0.06251609144472525,0,1,0
52,1,1,0,48,7,-1,0,2,0.01181192894686131,0,1,0
31,1,1,0,408,3,-1,0,1,0.041142083495744025,1,0,0
25,2,1,0,244,2,-1,0,2,0.04027817449719923,0,1,0
35,2,1,1,111,10,-1,0,3,0.007507226153377014,0,0,1
38,1,0,0,155,2,-1,0,2,0.07731264720789055,0,1,0
48,2,1,1,143,1,-1,0,2,0.021570981804296854,0,1,0
37,1,1,0,176,5,158,7,3,0.07706113833069579,0,0,1
37,0,1,1,106,1,-1,0,3,0.01471930056709104,0,0,1
44,1,0,0,187,3,-1,0,1,0.06417861413560104,1,0,0
46,1,1,1,214,4,-1,0,2,0.014124668178653958,0,1,0
23,2,0,0,166,1,-1,0,2,0.10840590608231417,0,1,0
63,1,0,0,360,1,96,4,2,0.34144027670690047,0,1,0
28,2,1,0,144,4,-1,0,3,0.030115315564369805,0,0,1
34,2,0,0,213,4,-1,0,3,0.1259409584071548,0,0,1
41,1,0,1,554,3,-1,0,1,0.12413987703656922,1,0,0
51,0,1,0,91,1,-1,0,2,0.020813089266475515,0,1,0
34,1,1,0,136,10,-1,0,3,0.011720113922062762,0,0,1
38,2,1,1,44,1,-1,0,2,0.012070246752522728,0,1,0
46,1,0,0,51,1,-1,0,2,0.06515118672320774,0,1,0
39,1,0,0,170,1,-1,0,2,0.10592094809509973,0,1,0
42,0,0,0,88,6,-1,0,2,0.03023612164902156,0,1,0
56,1,1,1,62,2,-1,0,2,0.012384588856918339,0,1,0
34,1,0,0,52,11,-1,0,3,0.01598765190561532,0,0,1
36,1,1,0,689,1,-1,0,3,0.25321171455885894,0,0,1
53,1,0,0,689,2,-1,0,2,0.4652364852477701,0,1,0
39,2,1,0,140,1,-1,0,2,0.03542989132113511,0,1,0
33,2,0,1,118,2,-1,0,2,0.0488216082294229,0,1,0
25,2,0,1,236,3,-1,0,3,0.07157015143671258,0,0,1
45,1,1,0,36,2,-1,0,2,0.01760664397579825,0,1,0
44,1,1,1,181,3,-1,0,1,0.010032846045863878,1,0,0
55,1,1,0,166,3,-1,0,1,0.0230272197698957,1,0,0
43,0,0,0,618,1,-1,0,2,0.37736340580869576,0,1,0
29,2,1,0,123,3,-1,0,2,0.024838241306759032,0,1,0
34,2,0,0,297,1,-1,0,3,0.21651031903242038,0,0,1
40,1,1,1,170,2,-1,0,3,0.020447343450877512,0,0,1
52,1,1,0,30,3,-1,0,1,0.011689302937271924,1,0,0
39,1,0,0,317,1,-1,0,2,0.16700440858882395,0,1,0
42,2,0,1,51,4,-1,0,2,0.021800851980710176,0,1,0
29,2,0,0,358,1,-1,0,2,0.22307070285895167,0,1,0
54,1,0,0,165,3,-1,0,1,0.06561740202600624,1,0,0
51,1,1,0,311,3,-1,0,2,0.0461786496659297,0,1,0
27,2,0,0,139,1,-1,0,2,0.10314719498484312,0,1,0
36,2,1,0,274,1,-1,0,2,0.06136864138344102,0,1,0
39,1,0,0,201,2,-1,0,1,0.06944605316324175,1,0,0
56,1,0,0,153,2,-1,0,1,0.07036253776550636,1,0,0
30,2,0,0,537,1,-1,0,3,0.42043884932389003,0,0,1
34,2,1,1,693,7,-1,0,3,0.08822401349356358,0,0,1
28,0,1,1,93,1,-1,0,2,0.01066647403080427,0,1,0
30,2,1,0,125,2,-1,0,1,0.023570596576293998,1,0,0
46,1,0,0,65,2,-1,0,1,0.04392194892762832,1,0,0
45,1,1,0,70,2,-1,0,1,0.017049648901288482,1,0,0
33,2,1,1,515,1,150,1,2,0.12334902689852471,0,1,0
34,2,0,0,45,11,-1,0,3,0.026844917594297163,0,0,1
42,1,1,0,384,2,-1,0,1,0.049310785363145974,1,0,0
33,2,1,1,15,11,352,4,2,0.011434950735073234,0,1,0
36,1,1,0,565,4,-1,0,1,0.07591930682074698,1,0,0
36,2,1,0,306,3,-1,0,3,0.07095830393121952,0,0,1
36,1,0,0,105,4,-1,0,3,0.07303812463168971,0,0,1
39,1,1,0,344,4,-1,0,2,0.04830803389522451,0,1,0
46,1,1,0,250,1,-1,0,2,0.04335005193328847,0,1,0
27,2,0,0,242,2,-1,0,2,0.12705165446077193,0,1,0
89,0,0,0,207,4,189,1,1,0.12194885264990464,1,0,0
59,1,0,1,61,4,-1,0,2,0.02764982335098078,0,1,0
42,1,1,0,98,1,-1,0,1,0.01970820239478979,1,0,0
57,0,0,0,181,2,-1,0,1,0.06149350900733786,1,0,0
59,1,0,1,250,2,-1,0,3,0.09909262265334524,0,0,1
48,0,0,0,76,4,-1,0,2,0.04382848265920584,0,1,0
31,2,0,0,517,2,-1,0,3,0.38929923793284177,0,0,1
39,2,1,0,154,8,14,5,2,0.02245296044402508,0,1,0
50,1,1,0,78,3,-1,0,1,0.013818570623994513,1,0,0
56,0,1,1,323,1,-1,0,2,0.029638780648329442,0,1,0
24,2,1,0,297,1,323,2,2,0.17149327441887885,0,1,0
37,1,1,0,138,1,-1,0,2,0.02755036119140369,0,1,0
51,1,1,1,88,10,-1,0,1,0.002988157378665679,1,0,0
34,1,0,1,118,4,-1,0,3,0.0376321626523499,0,0,1
52,2,0,0,349,2,-1,0,1,0.11061864787721007,1,0,0
29,1,0,0,210,1,-1,0,1,0.0786375032556871,1,0,0
59,0,0,0,129,2,-1,0,3,0.08882594840272807,0,0,1
34,1,0,0,401,2,-1,0,2,0.17593618012801554,0,1,0
53,1,0,0,916,2,-1,0,3,0.7289026180835226,0,0,1
48,2,0,1,84,2,-1,0,2,0.04856660740994849,0,1,0
43,0,1,0,362,2,-1,0,2,0.05366148086689629,0,1,0
52,1,1,1,44,1,-1,0,2,0.011914383011901198,0,1,0
43,1,1,0,168,2,-1,0,1,0.021154828917760087,1,0,0
53,1,0,1,442,2,113,3,3,0.2810079963989329,0,0,1
57,0,1,0,242,1,-1,0,2,0.04339670186260995,0,1,0
60,1,0,0,140,3,-1,0,2,0.09471472790524452,0,1,0
39,1,0,0,114,1,-1,0,2,0.08372055755731979,0,1,0
42,2,0,0,64,2,-1,0,3,0.0971275278145237,0,0,1
35,2,1,0,64,2,184,2,3,0.06208172247262108,0,0,1
60,1,1,0,787,3,-1,0,3,0.3154616291378436,0,0,1
35,1,1,0,110,1,123,1,2,0.04035512985385649,0,1,0
53,1,0,0,224,1,86,23,3,0.6962480212897896,0,0,1
43,1,0,0,182,2,-1,0,1,0.07232269795738436,1,0,0
57,0,0,0,97,5,-1,0,2,0.04609263047534868,0,1,0
34,1,1,1,576,10,-1,0,2,0.023288531402402363,0,1,0
28,2,1,0,13,5,-1,0,3,0.016629886865815246,0,0,1
46,2,1,0,414,2,-1,0,2,0.09052116050711129,0,1,0
32,2,1,0,115,1,-1,0,3,0.04476932659490499,0,0,1
57,1,0,0,144,2,-1,0,2,0.08431359934901882,0,1,0
45,1,1,0,227,3,187,1,2,0.05926110560751488,0,1,0
31,2,1,0,160,1,-1,0,1,0.026524962336566493,1,0,0
55,1,1,0,174,3,-1,0,3,0.03940847151795307,0,0,1
33,1,0,0,317,1,181,5,2,0.3312589244830704,0,1,0
38,1,1,0,364,1,-1,0,2,0.0696023727478885,0,1,0
52,1,1,0,131,2,-1,0,1,0.021652883930113748,1,0,0
31,1,0,0,240,3,-1,0,2,0.06631056196180696,0,1,0
53,1,1,0,557,1,-1,0,1,0.11046487818328515,1,0,0
45,1,0,0,574,5,-1,0,1,0.1822367060291194,1,0,0
57,1,0,0,42,3,-1,0,2,0.059594153193620485,0,1,0
34,0,1,0,163,2,-1,0,2,0.020983890190816215,0,1,0
30,1,0,0,142,2,-1,0,2,0.07643980417606386,0,1,0
47,0,1,0,662,2,-1,0,1,0.10947174880201671,1,0,0
51,0,1,0,77,1,297,4,1,0.04859086275153915,1,0,0
35,0,0,0,337,3,-1,0,3,0.14426560247786346,0,0,1
30,1,1,1,295,1,-1,0,2,0.027773749572585667,0,1,0
40,2,0,0,125,2,-1,0,2,0.09748131698050039,0,1,0
31,1,1,1,46,3,-1,0,3,0.010565698549096348,0,0,1
36,0,0,0,306,2,-1,0,1,0.08500295639870002,1,0,0
53,1,1,0,197,2,-1,0,2,0.03314900157632169,0,1,0
33,1,1,0,87,6,-1,0,3,0.01724712461027993,0,0,1
27,2,0,1,392,2,-1,0,2,0.13055816798481223,0,1,0
48,1,1,0,629,2,-1,0,2,0.15655356363376238,0,1,0
45,2,1,1,1212,3,-1,0,2,0.5463300321310515,0,1,0
35,1,0,0,388,3,-1,0,3,0.21133187320530414,0,0,1
40,1,1,0,240,2,343,5,1,0.10541017243387543,1,0,0
57,0,0,0,235,2,-1,0,2,0.09991733124355016,0,1,0
40,1,1,0,96,2,-1,0,3,0.028994694657081495,0,0,1
